question_id,question_text,topic_ids,topic_names,subfields,degree
6149a9b2a8bc832916c1786f,What problems or warning signs should you not try to solve and refer up to specialists instead?,,,"Industrial and Organizational Psychology,Counseling Psychology",
6149a9b2a8bc832a7bc17868,How do you get to the root of a problem with a team member?,,,"Industrial and Organizational Psychology,Counseling Psychology",
6149a9b2a8bc8334f8c1785e,How do I take lessons from officer school and apply them in real life?,,,"Educational/School Psychology,Industrial and Organizational Psychology",
6149a9b2a8bc834169c1786a,How can I tell when someone can be influenced versus someone who won't change?,,,"Social Psychology,Industrial and Organizational Psychology",
6149a9b2a8bc8341a0c17863,What leadership strategies are dying out?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc83450bc17861,What are the most important factors about a situation to consider?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc834730c17862,What are some secret-sauce tips for your leadership style?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc834eacc17859,What are some of the things you do really well as a leader that someone could imitate?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc834f18c17873,How can I work smarter?,,,"Industrial and Organizational Psychology,Health Psychology",
6149a9b2a8bc8355c3c1785d,What situations does transformative leadership works best for?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc8355e3c1786b,What conduct issues can mean serious problems if you handle them in-house?,,,"Industrial and Organizational Psychology,Counseling Psychology",
6149a9b2a8bc8356d5c17860,What do you need to know about your team members?,,,"Social Psychology,Industrial and Organizational Psychology",
6149a9b2a8bc8356ebc1786e,What kind of risks do you need to take in this field?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc836280c1785c,What situations does transactional leadership and rewards work best for?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc836b0ec17867,What kinds of sailors cause problems in a team and what can you do to improve it?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc836b47c17858,What makes your leadership style unique?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc837194c17870,What do you do when given an impossible situation due to failures that you didn't cause?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc83723bc1786d,Tell me about a time where your priorities conflicted with the priorities of your management.,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc837dfcc17871,"How do you deliver bad news, such as a family emergency?",,,"Social Psychology,Counseling Psychology",
6149a9b2a8bc838f93c1785b,What situations does servant leadership works best for?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc839d86c17874,What else do I need to know?,,,Social Psychology,
6149a9b2a8bc83a3d2c17864,What are warning signs for problems in a team?,,,"Industrial and Organizational Psychology,Social Psychology",
6149a9b2a8bc83d630c1785a,What are the most important decisions that you face daily as a leader in your organization?,,,"Industrial and Organizational Psychology,Human Factors and Engineering Psychology",
6149a9b2a8bc83d6dec17865,How can you enforce the honor code?,,,"Social Psychology,Industrial and Organizational Psychology",
6149aa93a8bc830acec17bd3,How do I deal with an assignment that I don't like or that isn't a good fit?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Health Psychology",
6149aa93a8bc8326ebc17bc5,What causes the most stress in your job?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Industrial and Organizational Psychology",
6149aa93a8bc8327b8c17bc3,What's the biggest risk you've taken in your career?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Social Psychology",
6149aa93a8bc832965c17bbc,What is the most challenging part about your job?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Health Psychology",
6149aa93a8bc832d56c17bc7,What is a trick that you use to keep stress from boiling over?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Industrial and Organizational Psychology",
6149aa93a8bc833701c17bcd,What are common crimes people in your field commit that need to be watched for?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Forensic and Public Service Psychology,Industrial and Organizational Psychology",
6149aa93a8bc833dddc17bc9,How do you handle self doubt?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Clinical Psychology",
6149aa93a8bc833f75c17bca,How do you handle fatigue at work?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Industrial and Organizational Psychology",
6149aa93a8bc8348a3c17bd0,"If you could change one thing about your job, what would it be?",e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Social Psychology",
6149aa93a8bc834caac17bd2,Describe a time that you were put into an untenable ethical situation?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Social Psychology",
6149aa93a8bc834d15c17bcc,How do you deal with an increase in tempo?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Industrial and Organizational Psychology",
6149aa93a8bc83516cc17bc1,How does someone recover from a professional bump in the road?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Industrial and Organizational Psychology",
6149aa93a8bc8351e6c17bce,What part of your future are you most worried about?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Health Psychology",
6149aa93a8bc8352e1c17bc4,What is the most dangerous thing you've ever done on the job?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Health Psychology",
6149aa93a8bc8358a2c17bc8,What advice do you have for someone trying to complete training like OOD underway?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Educational/School Psychology,Industrial and Organizational Psychology",
6149aa93a8bc836030c17bd1,What used to be your biggest weaknesses?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Social Psychology",
6149aa93a8bc836ccdc17bc2,What was a pivotal moment in your career/life?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Social Psychology",
6149aa93a8bc8373eac17bbe,What are the failures for which you are the most unhappy?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Social Psychology",
6149aa93a8bc8377b4c17bbd,What is the biggest failure you ever had and what did you learn from it?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Social Psychology",
6149aa93a8bc839d2dc17bd4,What things are there for me to do on a ship?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Social Psychology",
6149aa93a8bc83b3e4c17bbb,What challenges did you face and how did you overcome them?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Social Psychology",
6149aa93a8bc83b430c17bbf,How accepting of failure is this work environment when a good and honest effort was made?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Social Psychology",
6149aa93a8bc83d345c17bc0,What are sources of support when you took a chance and the result was poor?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Social Psychology,Health Psychology",
6149aa93a8bc83da1dc17bcf,What worries do you have about your professional future?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Developmental Psychology,Health Psychology",
6149aa93a8bc83f563c17bcb,How do you ensure that boring work gets done well?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Industrial and Organizational Psychology,Health Psychology",
6149aa93a8bc83f740c17bc6,How do you deal with stress on the job?,e645c4ea-7067-497a-9da8-b3663b640069,Challenges,"Health Psychology,Industrial and Organizational Psychology",
6149af80a8bc830604c182df,How do you stay in touch with family?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149af80a8bc8310f3c182da,How do you manage both career and family effectively?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Developmental Psychology",
6149af80a8bc8312dbc182e2,"What is military vacation like? (Length, accrual rate, types of leave)",0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Social Psychology",
6149af80a8bc83162fc182cb,Do you have siblings?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc831e27c182ca,Do you have any kids?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc832234c182cf,How often do you ever take work home with you?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Health Psychology",
6149af80a8bc832a0ac182d1,"How does being a leader change your lifestyle?(frequent travel, irregular hours, family difficulties, etc.)?",0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Developmental Psychology",
6149af80a8bc833759c182dd,What kind of things may fall between the cracks when moving?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149af80a8bc833b66c182dc,What resources should I look for when I know I am moving to a location?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Industrial and Organizational Psychology",
6149af80a8bc833e1dc182db,What should I get ready to live overseas?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149af80a8bc83429ec182e4,"For a parent, what habits from military leadership are helpful or problematic?",0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Developmental Psychology,Industrial and Organizational Psychology",
6149af80a8bc83434dc182d5,What options do you have to transfer or change if you or your family needs it?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Social Psychology",
6149af80a8bc8347f6c182e3,What is the best way to be happy with your time in the service?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Health Psychology,Social Psychology",
6149af80a8bc834826c182d8,What has been your favorite place to live? Why?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc8354c0c182d0,Does being a leader give you flexibility to alter your work schedule?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Health Psychology",
6149af80a8bc8354f3c182d2,How do your command responsibilities affect your style in personal life?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Social Psychology",
6149af80a8bc8361eac182d9,What is an example of a conflict you had between your career and family life? How did you learn from it?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Developmental Psychology",
6149af80a8bc8367ddc182d3,What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Industrial and Organizational Psychology",
6149af80a8bc836c7dc182c9,Are you married?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc8374cbc182e0,How do you ensure your family is taken care of when you are away?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149af80a8bc838468c182cd,What is your significant other like?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc8396ffc182de,What should I get ready before I deploy?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Industrial and Organizational Psychology",
6149af80a8bc839a75c182d7,How early should I get my family involved in the process of planning my next career step?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Industrial and Organizational Psychology",
6149af80a8bc83b707c182cc,Do you have any pets?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc83bdd7c182ce,How much free time do you have in your career?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Industrial and Organizational Psychology,Health Psychology",
6149af80a8bc83e3c9c182d6,"How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should i give them?",0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149af80a8bc83f028c182d4,What are the things I should prioritize when picking housing?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,Social Psychology,
6149af80a8bc83f486c182e1,What is the best plan for if you family has an emergency and you are away?,0d081844-0057-49a4-8fa1-fa864a7853ec,Family Life,"Social Psychology,Developmental Psychology",
6149b085a8bc83030ec186a2,What kind of lifestyle can I afford as a junior officer without going into debt?,37a5a1fb-9be6-4057-b937-8a897cc3e688,Moving,"Social Psychology,Industrial and Organizational Psychology",
6149b085a8bc8314ebc1869f,"Can you use outside communication on a deployment, like using the internet and email, calling by phone, and writing mail?",37a5a1fb-9be6-4057-b937-8a897cc3e688,Moving,"Social Psychology,Industrial and Organizational Psychology",
6149b085a8bc831819c1869d,What types of services are easy to find vs. hard to find on a Navy base?,37a5a1fb-9be6-4057-b937-8a897cc3e688,Moving,"Social Psychology,Industrial and Organizational Psychology",
6149b085a8bc8318d7c1869c,When should I own or rent?,37a5a1fb-9be6-4057-b937-8a897cc3e688,Moving,Social Psychology,
6149b085a8bc831a8fc18697,Where have you been in port?,37a5a1fb-9be6-4057-b937-8a897cc3e688,Moving,Social Psychology,
